reference_model,attribution_scale,sample_id,feature_name,reference_absolute_rank,reference_signed_attribution,reference_absolute_attribution,reference_is_top_five
random_forest,DoS probability,pilot_131,DNS_TTL_ANSWER,35,0.0012080096536,0.0012080096536,False
random_forest,DoS probability,pilot_131,RETRANSMITTED_IN_BYTES,36,0.000831916498917,0.000831916498917,False
random_forest,DoS probability,pilot_131,TCP_FLAGS,37,-0.00082034839749,0.00082034839749,False
random_forest,DoS probability,pilot_131,ICMP_TYPE,38,-0.000789850598555,0.000789850598555,False
random_forest,DoS probability,pilot_131,ICMP_IPV4_TYPE,39,0.000641278750882,0.000641278750882,False
random_forest,DoS probability,pilot_131,NUM_PKTS_512_TO_1024_BYTES,40,-0.000471920759553,0.000471920759553,False
random_forest,DoS probability,pilot_131,NUM_PKTS_1024_TO_1514_BYTES,41,0.000293026723021,0.000293026723021,False
random_forest,DoS probability,pilot_131,DST_TO_SRC_IAT_MAX,42,-0.000133617677269,0.000133617677269,False
random_forest,DoS probability,pilot_131,CLIENT_TCP_FLAGS,43,6.43132476667e-05,6.43132476667e-05,False
random_forest,DoS probability,pilot_131,PROTOCOL,44,-2.7336484968e-05,2.7336484968e-05,False
random_forest,DoS probability,pilot_131,SRC_TO_DST_IAT_MIN,45,0,0,False
random_forest,DoS probability,pilot_131,DST_TO_SRC_IAT_MIN,46,0,0,False
random_forest,DoS probability,pilot_132,MIN_IP_PKT_LEN,1,0.0711134686486,0.0711134686486,True
random_forest,DoS probability,pilot_132,MIN_TTL,2,0.0585389620581,0.0585389620581,True
random_forest,DoS probability,pilot_132,MAX_TTL,3,0.0582372210998,0.0582372210998,True
random_forest,DoS probability,pilot_132,DST_TO_SRC_AVG_THROUGHPUT,4,0.0433760616056,0.0433760616056,True
random_forest,DoS probability,pilot_132,OUT_BYTES,5,0.0391751311797,0.0391751311797,True
random_forest,DoS probability,pilot_132,NUM_PKTS_UP_TO_128_BYTES,6,0.0291723526725,0.0291723526725,False
random_forest,DoS probability,pilot_132,OUT_PKTS,7,0.028525073708,0.028525073708,False
random_forest,DoS probability,pilot_132,SHORTEST_FLOW_PKT,8,-0.0253284721356,0.0253284721356,False
random_forest,DoS probability,pilot_132,IN_PKTS,9,0.0214820974203,0.0214820974203,False
random_forest,DoS probability,pilot_132,RETRANSMITTED_OUT_PKTS,10,0.0208668923403,0.0208668923403,False
random_forest,DoS probability,pilot_132,L7_PROTO,11,0.0199557874761,0.0199557874761,False
random_forest,DoS probability,pilot_132,SERVER_TCP_FLAGS,12,0.0157348484585,0.0157348484585,False
random_forest,DoS probability,pilot_132,RETRANSMITTED_OUT_BYTES,13,0.0137958407121,0.0137958407121,False
random_forest,DoS probability,pilot_132,RETRANSMITTED_IN_PKTS,14,0.010157795009,0.010157795009,False
random_forest,DoS probability,pilot_132,CLIENT_TCP_FLAGS,15,0.0073725237499,0.0073725237499,False
random_forest,DoS probability,pilot_132,TCP_WIN_MAX_IN,16,-0.0072264684616,0.0072264684616,False
random_forest,DoS probability,pilot_132,TCP_FLAGS,17,0.00712527471181,0.00712527471181,False
random_forest,DoS probability,pilot_132,RETRANSMITTED_IN_BYTES,18,0.00675855072408,0.00675855072408,False
random_forest,DoS probability,pilot_132,TCP_WIN_MAX_OUT,19,-0.0066725600955,0.0066725600955,False
random_forest,DoS probability,pilot_132,DURATION_OUT,20,0.00662629679247,0.00662629679247,False
random_forest,DoS probability,pilot_132,DST_TO_SRC_IAT_MAX,21,0.00659115439992,0.00659115439992,False
random_forest,DoS probability,pilot_132,DNS_QUERY_TYPE,22,0.00640636708194,0.00640636708194,False
random_forest,DoS probability,pilot_132,SRC_TO_DST_AVG_THROUGHPUT,23,-0.00633601982736,0.00633601982736,False
random_forest,DoS probability,pilot_132,SRC_TO_DST_IAT_AVG,24,-0.0058928022763,0.0058928022763,False
random_forest,DoS probability,pilot_132,SRC_TO_DST_IAT_STDDEV,25,-0.00578107511191,0.00578107511191,False
random_forest,DoS probability,pilot_132,ICMP_TYPE,26,0.00478287738535,0.00478287738535,False
random_forest,DoS probability,pilot_132,PROTOCOL,27,0.0041797328206,0.0041797328206,False
random_forest,DoS probability,pilot_132,FLOW_DURATION_MILLISECONDS,28,0.00394014690447,0.00394014690447,False
random_forest,DoS probability,pilot_132,SRC_TO_DST_IAT_MAX,29,0.00304915973194,0.00304915973194,False
random_forest,DoS probability,pilot_132,MAX_IP_PKT_LEN,30,-0.00273719857015,0.00273719857015,False
random_forest,DoS probability,pilot_132,ICMP_IPV4_TYPE,31,0.00271164040624,0.00271164040624,False
random_forest,DoS probability,pilot_132,DURATION_IN,32,0.00259746643405,0.00259746643405,False
random_forest,DoS probability,pilot_132,DNS_TTL_ANSWER,33,0.00254525390805,0.00254525390805,False
random_forest,DoS probability,pilot_132,LONGEST_FLOW_PKT,34,-0.00253249439554,0.00253249439554,False
random_forest,DoS probability,pilot_132,L4_SRC_PORT,35,0.00246033073936,0.00246033073936,False
random_forest,DoS probability,pilot_132,FTP_COMMAND_RET_CODE,36,0.00242881194575,0.00242881194575,False
random_forest,DoS probability,pilot_132,NUM_PKTS_128_TO_256_BYTES,37,0.00175538172762,0.00175538172762,False
random_forest,DoS probability,pilot_132,L4_DST_PORT,38,0.00109084600629,0.00109084600629,False
random_forest,DoS probability,pilot_132,NUM_PKTS_1024_TO_1514_BYTES,39,0.0010223018715,0.0010223018715,False
random_forest,DoS probability,pilot_132,DST_TO_SRC_IAT_AVG,40,-0.00057350880434,0.00057350880434,False
random_forest,DoS probability,pilot_132,DST_TO_SRC_IAT_STDDEV,41,-0.000527094072679,0.000527094072679,False
random_forest,DoS probability,pilot_132,IN_BYTES,42,-0.000329775774068,0.000329775774068,False
random_forest,DoS probability,pilot_132,NUM_PKTS_256_TO_512_BYTES,43,-0.000280011250064,0.000280011250064,False
random_forest,DoS probability,pilot_132,NUM_PKTS_512_TO_1024_BYTES,44,-1.91895507047e-06,1.91895507047e-06,False
random_forest,DoS probability,pilot_132,SRC_TO_DST_IAT_MIN,45,0,0,False
random_forest,DoS probability,pilot_132,DST_TO_SRC_IAT_MIN,46,0,0,False
random_forest,DoS probability,pilot_133,MIN_IP_PKT_LEN,1,-0.0739439570297,0.0739439570297,True
random_forest,DoS probability,pilot_133,MAX_TTL,2,-0.0701326609575,0.0701326609575,True
random_forest,DoS probability,pilot_133,MIN_TTL,3,-0.0596689501415,0.0596689501415,True
random_forest,DoS probability,pilot_133,SHORTEST_FLOW_PKT,4,-0.048349646059,0.048349646059,True
random_forest,DoS probability,pilot_133,L7_PROTO,5,-0.0219117863469,0.0219117863469,True
random_forest,DoS probability,pilot_133,TCP_WIN_MAX_OUT,6,-0.0170879913369,0.0170879913369,False
random_forest,DoS probability,pilot_133,FLOW_DURATION_MILLISECONDS,7,-0.0159989976805,0.0159989976805,False
random_forest,DoS probability,pilot_133,SRC_TO_DST_IAT_AVG,8,-0.0155924853225,0.0155924853225,False
random_forest,DoS probability,pilot_133,TCP_WIN_MAX_IN,9,-0.015096827175,0.015096827175,False
random_forest,DoS probability,pilot_133,SERVER_TCP_FLAGS,10,-0.0138211603335,0.0138211603335,False
random_forest,DoS probability,pilot_133,DURATION_IN,11,-0.0134652027484,0.0134652027484,False
random_forest,DoS probability,pilot_133,SRC_TO_DST_IAT_STDDEV,12,-0.0122375673221,0.0122375673221,False
random_forest,DoS probability,pilot_133,SRC_TO_DST_IAT_MAX,13,-0.0115889608894,0.0115889608894,False
random_forest,DoS probability,pilot_133,DST_TO_SRC_IAT_AVG,14,-0.00884932719037,0.00884932719037,False
random_forest,DoS probability,pilot_133,DURATION_OUT,15,-0.00855561098167,0.00855561098167,False
random_forest,DoS probability,pilot_133,SRC_TO_DST_AVG_THROUGHPUT,16,0.008506843381,0.008506843381,False
random_forest,DoS probability,pilot_133,CLIENT_TCP_FLAGS,17,-0.00767268108473,0.00767268108473,False
random_forest,DoS probability,pilot_133,TCP_FLAGS,18,-0.00733277078237,0.00733277078237,False
random_forest,DoS probability,pilot_133,DST_TO_SRC_IAT_STDDEV,19,-0.00671606282376,0.00671606282376,False
random_forest,DoS probability,pilot_133,DST_TO_SRC_IAT_MAX,20,-0.00616362400566,0.00616362400566,False
random_forest,DoS probability,pilot_133,RETRANSMITTED_IN_PKTS,21,0.0060067608568,0.0060067608568,False
random_forest,DoS probability,pilot_133,RETRANSMITTED_OUT_PKTS,22,0.00565201211881,0.00565201211881,False
random_forest,DoS probability,pilot_133,FTP_COMMAND_RET_CODE,23,-0.00535528961577,0.00535528961577,False
random_forest,DoS probability,pilot_133,L4_DST_PORT,24,-0.0049727530528,0.0049727530528,False
random_forest,DoS probability,pilot_133,IN_PKTS,25,0.00488076576668,0.00488076576668,False
random_forest,DoS probability,pilot_133,NUM_PKTS_UP_TO_128_BYTES,26,0.00482672253547,0.00482672253547,False
random_forest,DoS probability,pilot_133,LONGEST_FLOW_PKT,27,-0.00386803331492,0.00386803331492,False
random_forest,DoS probability,pilot_133,OUT_PKTS,28,0.00358104136707,0.00358104136707,False
random_forest,DoS probability,pilot_133,DST_TO_SRC_AVG_THROUGHPUT,29,0.00260221890573,0.00260221890573,False
random_forest,DoS probability,pilot_133,RETRANSMITTED_OUT_BYTES,30,0.00249075219503,0.00249075219503,False
random_forest,DoS probability,pilot_133,IN_BYTES,31,0.00227929399594,0.00227929399594,False
random_forest,DoS probability,pilot_133,MAX_IP_PKT_LEN,32,-0.00181117660847,0.00181117660847,False
random_forest,DoS probability,pilot_133,RETRANSMITTED_IN_BYTES,33,0.00142779727306,0.00142779727306,False
random_forest,DoS probability,pilot_133,DNS_QUERY_TYPE,34,0.00139539194818,0.00139539194818,False
random_forest,DoS probability,pilot_133,NUM_PKTS_256_TO_512_BYTES,35,-0.00114144691019,0.00114144691019,False
random_forest,DoS probability,pilot_133,L4_SRC_PORT,36,-0.000797472382755,0.000797472382755,False
random_forest,DoS probability,pilot_133,DNS_TTL_ANSWER,37,0.000650162599666,0.000650162599666,False
random_forest,DoS probability,pilot_133,ICMP_TYPE,38,0.000576379928257,0.000576379928257,False
random_forest,DoS probability,pilot_133,NUM_PKTS_128_TO_256_BYTES,39,0.000386891798075,0.000386891798075,False
random_forest,DoS probability,pilot_133,OUT_BYTES,40,-0.000281760911011,0.000281760911011,False
random_forest,DoS probability,pilot_133,ICMP_IPV4_TYPE,41,0.00019669701686,0.00019669701686,False
random_forest,DoS probability,pilot_133,PROTOCOL,42,-0.000190862995368,0.000190862995368,False
random_forest,DoS probability,pilot_133,NUM_PKTS_512_TO_1024_BYTES,43,-0.000190425915232,0.000190425915232,False
random_forest,DoS probability,pilot_133,NUM_PKTS_1024_TO_1514_BYTES,44,1.7010231227e-05,1.7010231227e-05,False
random_forest,DoS probability,pilot_133,SRC_TO_DST_IAT_MIN,45,0,0,False
random_forest,DoS probability,pilot_133,DST_TO_SRC_IAT_MIN,46,0,0,False
random_forest,DoS probability,pilot_134,MIN_IP_PKT_LEN,1,-0.0557348020531,0.0557348020531,True
random_forest,DoS probability,pilot_134,MAX_TTL,2,-0.051324083657,0.051324083657,True
random_forest,DoS probability,pilot_134,MIN_TTL,3,-0.0479673064566,0.0479673064566,True
random_forest,DoS probability,pilot_134,SERVER_TCP_FLAGS,4,-0.0409683436712,0.0409683436712,True
random_forest,DoS probability,pilot_134,SHORTEST_FLOW_PKT,5,-0.0379700604864,0.0379700604864,True
random_forest,DoS probability,pilot_134,DST_TO_SRC_AVG_THROUGHPUT,6,-0.0283398767433,0.0283398767433,False
random_forest,DoS probability,pilot_134,OUT_BYTES,7,-0.0172454125954,0.0172454125954,False
random_forest,DoS probability,pilot_134,OUT_PKTS,8,-0.0171411770204,0.0171411770204,False
random_forest,DoS probability,pilot_134,NUM_PKTS_UP_TO_128_BYTES,9,-0.0167903911121,0.0167903911121,False
random_forest,DoS probability,pilot_134,SRC_TO_DST_IAT_AVG,10,-0.013924488757,0.013924488757,False
random_forest,DoS probability,pilot_134,SRC_TO_DST_IAT_MAX,11,-0.0136272308558,0.0136272308558,False
random_forest,DoS probability,pilot_134,TCP_FLAGS,12,-0.0131816098679,0.0131816098679,False
random_forest,DoS probability,pilot_134,RETRANSMITTED_OUT_PKTS,13,-0.0126264566048,0.0126264566048,False
random_forest,DoS probability,pilot_134,TCP_WIN_MAX_OUT,14,-0.0123196376065,0.0123196376065,False
random_forest,DoS probability,pilot_134,FLOW_DURATION_MILLISECONDS,15,-0.0113402914471,0.0113402914471,False
random_forest,DoS probability,pilot_134,DURATION_IN,16,-0.0113235345285,0.0113235345285,False
random_forest,DoS probability,pilot_134,SRC_TO_DST_IAT_STDDEV,17,-0.0106459780273,0.0106459780273,False
random_forest,DoS probability,pilot_134,RETRANSMITTED_OUT_BYTES,18,-0.00969173628943,0.00969173628943,False
random_forest,DoS probability,pilot_134,SRC_TO_DST_AVG_THROUGHPUT,19,-0.00860226530774,0.00860226530774,False
random_forest,DoS probability,pilot_134,IN_PKTS,20,-0.00788728092831,0.00788728092831,False
random_forest,DoS probability,pilot_134,CLIENT_TCP_FLAGS,21,-0.00690677188871,0.00690677188871,False
random_forest,DoS probability,pilot_134,L7_PROTO,22,-0.0065696057776,0.0065696057776,False
random_forest,DoS probability,pilot_134,RETRANSMITTED_IN_PKTS,23,-0.00654287079267,0.00654287079267,False
random_forest,DoS probability,pilot_134,DURATION_OUT,24,-0.00504626447071,0.00504626447071,False
random_forest,DoS probability,pilot_134,DST_TO_SRC_IAT_AVG,25,-0.00495192626286,0.00495192626286,False
random_forest,DoS probability,pilot_134,TCP_WIN_MAX_IN,26,0.00489023463809,0.00489023463809,False
random_forest,DoS probability,pilot_134,RETRANSMITTED_IN_BYTES,27,-0.00483808326931,0.00483808326931,False
random_forest,DoS probability,pilot_134,DST_TO_SRC_IAT_MAX,28,-0.00482801497301,0.00482801497301,False
random_forest,DoS probability,pilot_134,IN_BYTES,29,-0.00471467115302,0.00471467115302,False
random_forest,DoS probability,pilot_134,LONGEST_FLOW_PKT,30,-0.00439342210827,0.00439342210827,False
random_forest,DoS probability,pilot_134,DST_TO_SRC_IAT_STDDEV,31,-0.0037935533709,0.0037935533709,False
random_forest,DoS probability,pilot_134,MAX_IP_PKT_LEN,32,-0.00366427282597,0.00366427282597,False
random_forest,DoS probability,pilot_134,ICMP_IPV4_TYPE,33,-0.00285803441297,0.00285803441297,False
random_forest,DoS probability,pilot_134,L4_DST_PORT,34,-0.00275220297047,0.00275220297047,False
random_forest,DoS probability,pilot_134,ICMP_TYPE,35,-0.00165996124552,0.00165996124552,False
random_forest,DoS probability,pilot_134,DNS_QUERY_TYPE,36,0.00112222829254,0.00112222829254,False
random_forest,DoS probability,pilot_134,NUM_PKTS_1024_TO_1514_BYTES,37,-0.00104004854553,0.00104004854553,False
random_forest,DoS probability,pilot_134,NUM_PKTS_256_TO_512_BYTES,38,-0.000794199428615,0.000794199428615,False
random_forest,DoS probability,pilot_134,PROTOCOL,39,-0.000744753412305,0.000744753412305,False
random_forest,DoS probability,pilot_134,L4_SRC_PORT,40,-0.000715077575979,0.000715077575979,False
random_forest,DoS probability,pilot_134,DNS_TTL_ANSWER,41,0.000474562119671,0.000474562119671,False
random_forest,DoS probability,pilot_134,FTP_COMMAND_RET_CODE,42,0.000232989302639,0.000232989302639,False
random_forest,DoS probability,pilot_134,NUM_PKTS_128_TO_256_BYTES,43,-0.000230244461244,0.000230244461244,False
random_forest,DoS probability,pilot_134,NUM_PKTS_512_TO_1024_BYTES,44,-0.000136571391245,0.000136571391245,False
random_forest,DoS probability,pilot_134,SRC_TO_DST_IAT_MIN,45,0,0,False
random_forest,DoS probability,pilot_134,DST_TO_SRC_IAT_MIN,46,0,0,False
random_forest,DoS probability,pilot_135,MIN_IP_PKT_LEN,1,-0.0560166247569,0.0560166247569,True
random_forest,DoS probability,pilot_135,MAX_TTL,2,-0.0521677300069,0.0521677300069,True
random_forest,DoS probability,pilot_135,MIN_TTL,3,-0.0498428667281,0.0498428667281,True
random_forest,DoS probability,pilot_135,SERVER_TCP_FLAGS,4,-0.0437836890078,0.0437836890078,True
random_forest,DoS probability,pilot_135,SHORTEST_FLOW_PKT,5,-0.0353589438345,0.0353589438345,True
random_forest,DoS probability,pilot_135,DST_TO_SRC_AVG_THROUGHPUT,6,-0.0266820608391,0.0266820608391,False
random_forest,DoS probability,pilot_135,OUT_BYTES,7,-0.0218273771336,0.0218273771336,False
random_forest,DoS probability,pilot_135,NUM_PKTS_UP_TO_128_BYTES,8,-0.0201368621347,0.0201368621347,False
random_forest,DoS probability,pilot_135,RETRANSMITTED_OUT_PKTS,9,-0.0186371752913,0.0186371752913,False
random_forest,DoS probability,pilot_135,OUT_PKTS,10,-0.0169364086193,0.0169364086193,False
random_forest,DoS probability,pilot_135,IN_PKTS,11,-0.0164177659202,0.0164177659202,False
random_forest,DoS probability,pilot_135,TCP_FLAGS,12,-0.0124460308452,0.0124460308452,False
random_forest,DoS probability,pilot_135,RETRANSMITTED_OUT_BYTES,13,-0.0120695016901,0.0120695016901,False
random_forest,DoS probability,pilot_135,SRC_TO_DST_IAT_AVG,14,-0.0118156981101,0.0118156981101,False
random_forest,DoS probability,pilot_135,SRC_TO_DST_IAT_STDDEV,15,-0.0110116003756,0.0110116003756,False
random_forest,DoS probability,pilot_135,RETRANSMITTED_IN_PKTS,16,-0.00925989147766,0.00925989147766,False
random_forest,DoS probability,pilot_135,TCP_WIN_MAX_OUT,17,0.0092508462655,0.0092508462655,False
random_forest,DoS probability,pilot_135,SRC_TO_DST_IAT_MAX,18,-0.00923150321841,0.00923150321841,False
random_forest,DoS probability,pilot_135,DURATION_IN,19,-0.00863267786339,0.00863267786339,False
random_forest,DoS probability,pilot_135,IN_BYTES,20,-0.00796709357888,0.00796709357888,False
random_forest,DoS probability,pilot_135,CLIENT_TCP_FLAGS,21,-0.00730383833836,0.00730383833836,False
random_forest,DoS probability,pilot_135,FLOW_DURATION_MILLISECONDS,22,-0.00673895853591,0.00673895853591,False
random_forest,DoS probability,pilot_135,RETRANSMITTED_IN_BYTES,23,-0.00625583927812,0.00625583927812,False
random_forest,DoS probability,pilot_135,SRC_TO_DST_AVG_THROUGHPUT,24,-0.0057662853569,0.0057662853569,False
random_forest,DoS probability,pilot_135,DURATION_OUT,25,-0.00525854570348,0.00525854570348,False
random_forest,DoS probability,pilot_135,DST_TO_SRC_IAT_STDDEV,26,-0.00484542127423,0.00484542127423,False
random_forest,DoS probability,pilot_135,DST_TO_SRC_IAT_AVG,27,-0.00484467107139,0.00484467107139,False
random_forest,DoS probability,pilot_135,LONGEST_FLOW_PKT,28,-0.00475909547063,0.00475909547063,False
random_forest,DoS probability,pilot_135,DST_TO_SRC_IAT_MAX,29,-0.00453804061004,0.00453804061004,False
random_forest,DoS probability,pilot_135,MAX_IP_PKT_LEN,30,-0.00438421170878,0.00438421170878,False
random_forest,DoS probability,pilot_135,L4_DST_PORT,31,-0.00357180794976,0.00357180794976,False
random_forest,DoS probability,pilot_135,NUM_PKTS_1024_TO_1514_BYTES,32,-0.00235500221724,0.00235500221724,False
random_forest,DoS probability,pilot_135,TCP_WIN_MAX_IN,33,-0.00196776364114,0.00196776364114,False
random_forest,DoS probability,pilot_135,ICMP_TYPE,34,-0.00129368700689,0.00129368700689,False
random_forest,DoS probability,pilot_135,PROTOCOL,35,-0.00114647664028,0.00114647664028,False
random_forest,DoS probability,pilot_135,ICMP_IPV4_TYPE,36,-0.00109251109958,0.00109251109958,False
random_forest,DoS probability,pilot_135,DNS_QUERY_TYPE,37,0.000889605541727,0.000889605541727,False
random_forest,DoS probability,pilot_135,NUM_PKTS_128_TO_256_BYTES,38,-0.000828264648498,0.000828264648498,False
random_forest,DoS probability,pilot_135,FTP_COMMAND_RET_CODE,39,0.000700546371339,0.000700546371339,False
random_forest,DoS probability,pilot_135,L4_SRC_PORT,40,-0.000684584168991,0.000684584168991,False
random_forest,DoS probability,pilot_135,NUM_PKTS_256_TO_512_BYTES,41,0.000631530643292,0.000631530643292,False
random_forest,DoS probability,pilot_135,NUM_PKTS_512_TO_1024_BYTES,42,-0.0005819092014,0.0005819092014,False
random_forest,DoS probability,pilot_135,DNS_TTL_ANSWER,43,0.000405414664044,0.000405414664044,False
random_forest,DoS probability,pilot_135,L7_PROTO,44,-6.32781324778e-05,6.32781324778e-05,False
random_forest,DoS probability,pilot_135,SRC_TO_DST_IAT_MIN,45,0,0,False
random_forest,DoS probability,pilot_135,DST_TO_SRC_IAT_MIN,46,0,0,False
random_forest,DoS probability,pilot_136,MIN_IP_PKT_LEN,1,-0.0559447035757,0.0559447035757,True
random_forest,DoS probability,pilot_136,MAX_TTL,2,-0.0513252646776,0.0513252646776,True
random_forest,DoS probability,pilot_136,MIN_TTL,3,-0.0480563623161,0.0480563623161,True
random_forest,DoS probability,pilot_136,SERVER_TCP_FLAGS,4,-0.0411492787512,0.0411492787512,True
random_forest,DoS probability,pilot_136,SHORTEST_FLOW_PKT,5,-0.0380625019203,0.0380625019203,True
random_forest,DoS probability,pilot_136,DST_TO_SRC_AVG_THROUGHPUT,6,-0.0283498578448,0.0283498578448,False
random_forest,DoS probability,pilot_136,OUT_BYTES,7,-0.0172941197244,0.0172941197244,False
random_forest,DoS probability,pilot_136,OUT_PKTS,8,-0.0170799138962,0.0170799138962,False
random_forest,DoS probability,pilot_136,NUM_PKTS_UP_TO_128_BYTES,9,-0.0162384809548,0.0162384809548,False
random_forest,DoS probability,pilot_136,SRC_TO_DST_IAT_AVG,10,-0.0139583329868,0.0139583329868,False
random_forest,DoS probability,pilot_136,SRC_TO_DST_IAT_MAX,11,-0.0137325106179,0.0137325106179,False
random_forest,DoS probability,pilot_136,TCP_FLAGS,12,-0.0133340372964,0.0133340372964,False
random_forest,DoS probability,pilot_136,TCP_WIN_MAX_OUT,13,-0.0125131558134,0.0125131558134,False
random_forest,DoS probability,pilot_136,RETRANSMITTED_OUT_PKTS,14,-0.0118177110585,0.0118177110585,False
random_forest,DoS probability,pilot_136,FLOW_DURATION_MILLISECONDS,15,-0.0114430493039,0.0114430493039,False
random_forest,DoS probability,pilot_136,DURATION_IN,16,-0.0113176600534,0.0113176600534,False
random_forest,DoS probability,pilot_136,SRC_TO_DST_IAT_STDDEV,17,-0.0106475916268,0.0106475916268,False
random_forest,DoS probability,pilot_136,RETRANSMITTED_OUT_BYTES,18,-0.00961183124918,0.00961183124918,False
random_forest,DoS probability,pilot_136,SRC_TO_DST_AVG_THROUGHPUT,19,-0.00917623472102,0.00917623472102,False
random_forest,DoS probability,pilot_136,IN_PKTS,20,-0.00770059315106,0.00770059315106,False
random_forest,DoS probability,pilot_136,CLIENT_TCP_FLAGS,21,-0.00706480884699,0.00706480884699,False
random_forest,DoS probability,pilot_136,L7_PROTO,22,-0.00642102271735,0.00642102271735,False
random_forest,DoS probability,pilot_136,RETRANSMITTED_IN_PKTS,23,-0.00639236763562,0.00639236763562,False
random_forest,DoS probability,pilot_136,TCP_WIN_MAX_IN,24,0.005367980664,0.005367980664,False
random_forest,DoS probability,pilot_136,DURATION_OUT,25,-0.00517876796708,0.00517876796708,False
random_forest,DoS probability,pilot_136,DST_TO_SRC_IAT_AVG,26,-0.00495723290349,0.00495723290349,False
random_forest,DoS probability,pilot_136,DST_TO_SRC_IAT_MAX,27,-0.00474359035203,0.00474359035203,False
random_forest,DoS probability,pilot_136,IN_BYTES,28,-0.00452494023438,0.00452494023438,False
random_forest,DoS probability,pilot_136,RETRANSMITTED_IN_BYTES,29,-0.00442554340573,0.00442554340573,False
random_forest,DoS probability,pilot_136,LONGEST_FLOW_PKT,30,-0.00438386905608,0.00438386905608,False
random_forest,DoS probability,pilot_136,DST_TO_SRC_IAT_STDDEV,31,-0.00388548320518,0.00388548320518,False
random_forest,DoS probability,pilot_136,MAX_IP_PKT_LEN,32,-0.00365440591144,0.00365440591144,False
random_forest,DoS probability,pilot_136,ICMP_IPV4_TYPE,33,-0.00278145290568,0.00278145290568,False
random_forest,DoS probability,pilot_136,L4_DST_PORT,34,-0.00272329345479,0.00272329345479,False
random_forest,DoS probability,pilot_136,ICMP_TYPE,35,-0.00167506462427,0.00167506462427,False
random_forest,DoS probability,pilot_136,DNS_QUERY_TYPE,36,0.00111806671101,0.00111806671101,False
random_forest,DoS probability,pilot_136,NUM_PKTS_1024_TO_1514_BYTES,37,-0.00108367685901,0.00108367685901,False
random_forest,DoS probability,pilot_136,NUM_PKTS_256_TO_512_BYTES,38,-0.000789873338039,0.000789873338039,False
random_forest,DoS probability,pilot_136,PROTOCOL,39,-0.000774139710289,0.000774139710289,False
random_forest,DoS probability,pilot_136,L4_SRC_PORT,40,-0.000717696167549,0.000717696167549,False
random_forest,DoS probability,pilot_136,DNS_TTL_ANSWER,41,0.000469123596481,0.000469123596481,False
random_forest,DoS probability,pilot_136,NUM_PKTS_128_TO_256_BYTES,42,-0.000223783131833,0.000223783131833,False
random_forest,DoS probability,pilot_136,FTP_COMMAND_RET_CODE,43,0.000223648656943,0.000223648656943,False
random_forest,DoS probability,pilot_136,NUM_PKTS_512_TO_1024_BYTES,44,-0.000137115662078,0.000137115662078,False
random_forest,DoS probability,pilot_136,SRC_TO_DST_IAT_MIN,45,0,0,False
random_forest,DoS probability,pilot_136,DST_TO_SRC_IAT_MIN,46,0,0,False
random_forest,DoS probability,pilot_137,MIN_IP_PKT_LEN,1,0.0592458821507,0.0592458821507,True
random_forest,DoS probability,pilot_137,MIN_TTL,2,0.0590058551464,0.0590058551464,True
random_forest,DoS probability,pilot_137,MAX_TTL,3,0.058092714018,0.058092714018,True
random_forest,DoS probability,pilot_137,SERVER_TCP_FLAGS,4,0.0513902582584,0.0513902582584,True
random_forest,DoS probability,pilot_137,SHORTEST_FLOW_PKT,5,0.0398299272489,0.0398299272489,True
random_forest,DoS probability,pilot_137,DST_TO_SRC_AVG_THROUGHPUT,6,0.0278338374354,0.0278338374354,False
random_forest,DoS probability,pilot_137,TCP_FLAGS,7,0.0276881385737,0.0276881385737,False
random_forest,DoS probability,pilot_137,TCP_WIN_MAX_OUT,8,0.0214263445815,0.0214263445815,False
random_forest,DoS probability,pilot_137,CLIENT_TCP_FLAGS,9,0.018505139632,0.018505139632,False
random_forest,DoS probability,pilot_137,DST_TO_SRC_IAT_AVG,10,0.0126634071076,0.0126634071076,False
random_forest,DoS probability,pilot_137,IN_PKTS,11,-0.0124438913315,0.0124438913315,False
random_forest,DoS probability,pilot_137,TCP_WIN_MAX_IN,12,0.0120819314555,0.0120819314555,False
random_forest,DoS probability,pilot_137,SRC_TO_DST_IAT_MAX,13,0.0119919641965,0.0119919641965,False
random_forest,DoS probability,pilot_137,RETRANSMITTED_OUT_PKTS,14,0.011911366395,0.011911366395,False
random_forest,DoS probability,pilot_137,RETRANSMITTED_OUT_BYTES,15,0.0116809780554,0.0116809780554,False
random_forest,DoS probability,pilot_137,DST_TO_SRC_IAT_STDDEV,16,0.0116629783116,0.0116629783116,False
random_forest,DoS probability,pilot_137,OUT_PKTS,17,-0.0115020671031,0.0115020671031,False
random_forest,DoS probability,pilot_137,DURATION_IN,18,0.0108734088688,0.0108734088688,False
random_forest,DoS probability,pilot_137,L7_PROTO,19,0.0108154431568,0.0108154431568,False
random_forest,DoS probability,pilot_137,FLOW_DURATION_MILLISECONDS,20,0.0105293178627,0.0105293178627,False
random_forest,DoS probability,pilot_137,SRC_TO_DST_IAT_STDDEV,21,0.0103990333855,0.0103990333855,False
random_forest,DoS probability,pilot_137,DST_TO_SRC_IAT_MAX,22,0.0070910645741,0.0070910645741,False
random_forest,DoS probability,pilot_137,SRC_TO_DST_AVG_THROUGHPUT,23,-0.00589941167639,0.00589941167639,False
